"","waldStat","df","pvalue","meanLogFC"
"CDIN1",18.9119228052328,5,0.001996107664193,0.447444534492939
"EPHA3",18.886691532869,5,0.00201780799580076,0.3277136565818
"ASH1L",18.8733104377516,5,0.00202941029134884,0.27666716946088
"TYK2",18.861883625147,5,0.00203936990687481,0.758028619417769
"ZNF618",18.8390366923231,5,0.00205942736368847,0.431880896147066
"CAAP1",18.8298718696969,5,0.00206752751100325,1.0574378715118
"EAPP",18.8262065880444,5,0.0020707757432733,0.465083714781096
"OGT",18.8159069863168,5,0.00207993025168274,0.564106751166278
"CSRNP3",18.8086154551966,5,0.00208643512123019,0.357721190130187
"PLD3",18.7944293779819,5,0.00209914796075472,0.609412637906836
"DNM2",18.7893731886538,5,0.00210369740959993,0.472552858878253
"SPARC",18.7732726120812,5,0.00211824891308754,0.310239420045098
"NSA2",18.7642838592201,5,0.0021264157540295,0.392598731492234
"TSHZ1",18.7618898428209,5,0.00212859607203775,1.09580714258565
"IRS2",18.7586382110931,5,0.00213156096516209,0.478001477944124
"ZMYM4",18.7437839772387,5,0.00214515692854067,0.451539710670187
"SIPA1L2",18.7403926720035,5,0.00214827287458041,0.732586053454288
"REX1BD",18.7358320113499,5,0.00215247023242615,0.833041647852082
"DTX4",18.732280975536,5,0.00215574396320584,0.516781319502044
"CNOT2",18.7188299671461,5,0.00216818892524229,0.276366987399246
"TNNI3K",18.7152231851378,5,0.00217153791139535,1.05399320603488
"PMF1",18.7020850184304,5,0.00218377999425479,0.85510180920893
"ZFAS1",18.7007182010875,5,0.00218505747031783,0.360371575509043
"NR2E3",18.6817719999817,5,0.00220284096525791,1.19784866136734
"SUCLG2",18.6813320614078,5,0.00220325558769963,0.747722096101907
"POLH",18.6782286139005,5,0.0022061826241484,0.920785008730127
"ENSG00000288765",18.6564358434644,5,0.00222684434203557,0.750717901522476
"TRIOBP",18.6467812351898,5,0.00223605844078589,0.752833215969097
"HGSNAT",18.6314554867469,5,0.00225076178610095,0.54204283510607
"TCEAL9",18.6209419429051,5,0.00226090316413685,0.577133467770801
"ASPH",18.6189096841149,5,0.00226286864688852,0.115691566745141
"ARID4A",18.6088632638262,5,0.00227260961153808,0.533943777731074
"SLC30A1",18.6077923500534,5,0.00227365038760929,0.475686866032619
"PTPRQ",18.6020743163344,5,0.00227921542210197,0.947216797263253
"KCNA2",18.575199765301,5,0.00230555036279589,0.612167220921582
"SOX2-OT",18.5740527229573,5,0.00230668099031173,0.314790535362119
"ELOB",18.5511615207165,5,0.00232935866788941,0.241158157204884
"MAP4K4",18.5491689311866,5,0.00233134298529891,0.229255202991968
"CAMK2D",18.5488753283769,5,0.00233163550934379,0.12404236112977
"SEC14L1",18.5476350812605,5,0.00233287159678419,0.427615375142557
"RAB11B",18.5410814632887,5,0.00233941391321169,0.489035549337858
"FXYD1",18.4901976516103,5,0.00239082591334872,1.06226066770048
"ARR3",18.4771308094923,5,0.00240420619942361,2.84036667398021
"SDHB",18.4537477040944,5,0.00242833373512996,0.330111219363179
"FRMD6-AS2",18.4494191265157,5,0.00243282609052164,0.575617760374457
"ARHGEF25",18.4211651019996,5,0.00246234999647554,2.40029637977518
"DIAPH3",18.42023969564,5,0.00246332291365148,0.735171298428305
"RAPGEF4",18.4097146232989,5,0.00247441490538747,1.11271738372447
"SNHG29",18.4069429008177,5,0.00247734406016764,0.418237597690368
"UBA1",18.4019419642855,5,0.00248263765055656,0.298266164436992
"CCT5",18.3971613143092,5,0.00248770843110913,0.595328754957152
"ENSG00000291078",18.3926069186655,5,0.00249254867094195,1.05010692259548
"PHACTR1",18.3849334383722,5,0.00250072464855944,0.640747381664522
"SRSF11",18.3824745651996,5,0.00250335009935898,0.143876413879844
"CSTPP1",18.3733852412643,5,0.00251307866382078,0.418166142609527
"WDFY2",18.3567566337806,5,0.00253097276867109,0.440227398340745
"SIPA1L3",18.3478413769235,5,0.00254061788648519,0.430598302332178
"PAPOLA",18.3387851660382,5,0.00255045238907392,0.484930090634676
"SLC1A7",18.3384371058442,5,0.002550831105394,1.45739391461955
"MORC4",18.3356415443998,5,0.00255387489202541,0.384023470828307
"USP11",18.333313118992,5,0.00255641278200736,0.383740775060541
"MBNL3",18.3193702943727,5,0.00257166170975853,1.40389144407954
"ID2",18.318343686431,5,0.00257278800367799,0.431459319910734
"PLOD3",18.3054296696355,5,0.00258699736773282,1.41547054325058
"TTC8",18.2975040535882,5,0.00259575603139117,0.422334744706707
"MEGF10",18.29683489126,5,0.00259649685752406,0.618582465250742
"BCAT1",18.2934778583312,5,0.00260021654032228,0.909328772121166
"ARL14EP",18.2838371329162,5,0.00261092778734329,0.707022799168421
"SLC38A5",18.2795322395526,5,0.00261572466009441,1.44178353377788
"LINC02615",18.27783826001,5,0.00261761460151311,0.573569583302775
"GPSM1",18.270861849458,5,0.00262541217015233,0.696199790098281
"RPS26",18.2700420581059,5,0.00262632994858758,0.226606912584811
"ARHGEF26",18.265037690699,5,0.00263193929535055,0.346764302997717
"ACIN1",18.2584494974581,5,0.00263934184618675,0.542515029454925
"MDH2",18.253186550839,5,0.00264526999767611,0.31234233088809
"ZSWIM7",18.2253332696037,5,0.0026768617280214,0.234663393788741
"STARD4-AS1",18.1967598174037,5,0.00270965448119675,0.520280859600826
"SFMBT2",18.1856518903332,5,0.00272250865837564,0.355171414148843
"PRIM2",18.1837324132439,5,0.00272473593909128,0.360070199916794
"SNTG1",18.1800278868341,5,0.00272903956610249,1.34273104279536
"LIMA1",18.1735152055548,5,0.00273662164150257,0.691178107434849
"PUDP",18.1732746951113,5,0.00273690203909205,0.323415389728146
"ALDOC",18.1705354612595,5,0.00274009754469273,1.58859314485944
"C14orf132",18.1654154465973,5,0.0027460802023821,1.06866830871116
"CD81",18.1474480977517,5,0.00276717622052602,0.252274980357771
"KDR",18.1421798320214,5,0.00277339190640591,0.514577566861721
"LURAP1L",18.1393481241184,5,0.00277673850636484,0.758649524102297
"GRAMD2B",18.0990437286443,5,0.00282480264715601,0.427003537498721
"B3GAT1-DT",18.075473223445,5,0.00285328791108597,1.51921445467839
"TVP23C",18.0672955585135,5,0.00286323633316943,0.547467240745577
"TANC2",18.0653185770734,5,0.00286564649809828,0.50915275915313
"SLC5A5",18.0572633707947,5,0.00287548727434384,0.737564492835377
"ENSG00000288075",18.0485459182564,5,0.00288617439796302,0.361122016229728
"MTUS1",18.0468936472307,5,0.00288820437469162,0.758007802827209
"PRDM16",18.0143499082001,5,0.00292847383268691,1.34254216667087
"TUBA1A",18.013181519007,5,0.0029299297730554,0.141329826179305
"LUC7L3",17.9974717615228,5,0.00294957484171199,0.357416842966915
"RPL10A",17.9808266182672,5,0.00297053038945183,0.31180759476222
"CASP7",17.9804963927563,5,0.00297094760155026,0.981940931100032
"ATP8A1",17.9766154567078,5,0.0029758551402852,0.810174652332075
"PHC2",17.9725904294903,5,0.00298095327379089,0.297703429500689
"BBOX1",17.9718932720089,5,0.00298183716813438,0.84632789079115
"NHERF1",17.9482745123164,5,0.00301193446414116,1.11064044190356
"SLC6A6",17.9402026784733,5,0.00302228843347474,1.45045848986587
"XNDC1N",17.9273680690339,5,0.00303882357474183,0.670939538592329
"CELF1",17.9089676281965,5,0.00306268397703491,0.405191378346748
"CHIC2",17.8936140514779,5,0.00308273376116008,1.03506279819182
"ARPP21",17.8933939902745,5,0.00308302206495481,0.296425117873877
"ATP1A2",17.8931140224377,5,0.00308338889103454,0.956885130639227
"PSMB4",17.8659119358831,5,0.00311923482489274,0.415624552008532
"SLX4IP",17.8623449210336,5,0.00312396546942117,0.390328796472304
"ADAR",17.8501684246221,5,0.00314016716126697,0.576952115310756
"ATP6V1H",17.8469475603149,5,0.00314446649195177,0.262402019631341
"ENSG00000284966",17.8438792834404,5,0.00314856750375125,0.55149145074706
"CCNK",17.8322846511001,5,0.00316411205367928,0.397918877169374
"EEF2K",17.8310919596015,5,0.00316571531279652,0.453448888126363
"SELENOW",17.8171540050407,5,0.00318451028006839,0.595006938796741
"ENSG00000289340",17.806413446674,5,0.00319906813706461,0.754965743773393
"RPL12",17.7971546688987,5,0.0032116698543766,0.335111492216999
"CANX",17.7952275421721,5,0.00321429888648439,0.40651559064699
"STARD7",17.7870929326587,5,0.00322541955180011,0.647376034667773
"ZFPM2",17.7784922578226,5,0.00323721833336876,0.40684116230013
"PUM1",17.7764961454131,5,0.00323996272331306,0.340557033382519
"MYT1",17.7666817353638,5,0.00325348940238346,1.5992571404972
"RNF207",17.7637743509254,5,0.00325750709978301,1.12960353448097
"PSMD11",17.7559391201748,5,0.00326835875748321,0.598128457139179
"CENPI",17.7515420497414,5,0.00327446411797727,1.53063137391168
"PRRC2C",17.7409312696736,5,0.00328924327084823,0.372814882573069
"SLC9A7",17.7191192796686,5,0.00331982932881347,0.80953146067758
"DEDD2",17.6971248701329,5,0.00335095304856814,1.74362193765869
"MAGI2",17.6953891137209,5,0.00335342139630579,0.288993828431023
"TBL1XR1",17.6667002054701,5,0.00339447744454768,0.504396554872817
"LNC-LBCS",17.659001792588,5,0.00340557793164642,0.543447189555811
"PDIA5",17.6426482773672,5,0.00342927640113333,0.511751703101459
"UQCRB",17.6308556665663,5,0.00344646557794259,0.307625142345699
"GSK3B",17.6266768735263,5,0.00345257689265965,0.40648992787363
"BTF3",17.625885694255,5,0.00345373515359437,0.390527514686683
"ENSG00000275443",17.6245862022479,5,0.00345563839326268,0.716222436358488
"ATE1",17.6206399857383,5,0.00346142432646179,0.280136454732753
"ENSG00000290928",17.620473986155,5,0.00346166792233349,0.260293351285273
"CTCF",17.6147529346108,5,0.00347007353224504,0.831637428337397
"AASS",17.5926578718827,5,0.00350272446604472,0.511828310304549
"DUT",17.5866244437302,5,0.00351169248441663,0.571741173502362
"ZNF638",17.5638600446822,5,0.00354573198542552,0.265513034121808
"OLFM3",17.560806839312,5,0.00355032191405935,3.46295076345541
"SUMF1",17.5516297040158,5,0.00356415306428259,0.351536719848806
"PTPRG",17.5448245163716,5,0.00357444340666424,0.168356136227772
"PARP8",17.5422035107192,5,0.00357841446262186,0.722180272197136
"BBS4",17.539440549575,5,0.00358260526727106,1.16387066222705
"SRP54",17.5261640862145,5,0.00360280981342165,0.219391662757162
"APEX1",17.5243602333971,5,0.00360556356259611,0.287752013892991
"SERPINE3",17.5236162820647,5,0.00360669987322304,0.686220832748473
"TMX3",17.5185642335364,5,0.0036144256416083,0.541265243352361
"PHF8",17.5161845143132,5,0.00361807039837092,0.736806746334973
"CCNYL1",17.5077528239303,5,0.00363101326432935,0.602323881911271
"RPS6KA2",17.5011712339578,5,0.00364114764661261,0.397096246997048
"SYCP2L",17.4815736870058,5,0.00367148825217667,0.507585748482454
"SMARCAD1",17.4697719783658,5,0.00368987863791193,0.517628985710083
"KBTBD11",17.4598100185995,5,0.00370547228868279,0.734690472906758
"KCNK10",17.4527030901538,5,0.00371663628365493,0.525318404703795
"LHFPL3",17.4371570540961,5,0.00374117176742617,0.960999593788554
"COX6C",17.4193559124096,5,0.00376946097134234,0.147308415338496
"RAPGEF2",17.4187111139238,5,0.00377048958866988,0.187616693674451
"KCNG4",17.4117593097008,5,0.00378159693285118,1.11842955352956
"MLLT3",17.4077657366997,5,0.00378799218776305,0.110775897926863
"HTRA2",17.4017714827551,5,0.00379761116627964,0.846120788839653
"PAX6",17.3881894343722,5,0.00381949475500076,0.315985622653138
"ENSG00000225156",17.3755520674295,5,0.00383996699600786,1.27837988615612
"RPL29",17.3511998355916,5,0.00387972013569704,0.406168892569982
"CYP39A1",17.3507315121979,5,0.00388048856835888,1.32827681359462
"PPP1R35",17.3434592109083,5,0.00389244019687673,0.763540156389771
"RPS3",17.3210221701556,5,0.00392954154762637,0.271418509987584
"PARD6G-AS1",17.3085087951886,5,0.00395038334205067,1.00414699399148
"COX4I1",17.3066410894958,5,0.00395350337692935,0.350967794889293
"PHF14",17.3040922958741,5,0.00395776506913859,0.185594911512259
"YY1AP1",17.3023492707289,5,0.00396068206789391,0.584447399535998
"BCL2L14",17.3018019039848,5,0.00396159853430122,0.195571965932719
"KCNH6",17.2936447457932,5,0.00397528081261178,2.28894588683918
"DRAM2",17.2931544067815,5,0.00397610474546284,0.454755199296091
"ANKRD23",17.2881665249952,5,0.00398449554213809,0.893604984489827
"PYGL",17.2861741453987,5,0.00398785203272278,0.201882304513228
"ELAPOR2",17.2856726477419,5,0.00398869732329132,0.273447034932337
"MIR7-3HG",17.2840054702426,5,0.00399150866449627,0.879304846484489
"SORT1",17.2783461099311,5,0.00400106643373466,0.876453727946163
"RALGAPA1",17.2567098032951,5,0.00403781348878385,0.32222417579059
"RBFOX3",17.2548527522786,5,0.00404098283221632,1.32854120229718
"TUBB3",17.2514737776278,5,0.00404675581252789,0.675456423445903
"CHST2",17.2464170462708,5,0.0040554103066206,1.19403122162744
"UCKL1",17.2307220681187,5,0.00408238734597011,0.206179285260807
"ATP6V1B2",17.2119869125454,5,0.00411481970300209,0.809908530925797
"NIPBL",17.1910356493972,5,0.00415138671952697,0.16503929699865
"DDX27",17.1701819422487,5,0.00418809883472182,0.535955370197805
"HNRNPC",17.1603779061925,5,0.00420546792840515,0.191430814742572
"ARL15",17.1587121453167,5,0.00420842602445481,0.194364629221878
"GPX4",17.1434872741829,5,0.00423555710591483,0.392706436032713
"METTL21A",17.1319318006899,5,0.00425626327613748,1.56507777512867
"DDIT4",17.1248381419741,5,0.00426902332496426,0.952157623634919
"KRT10",17.1224879551592,5,0.00427325907221054,0.467219691884483
"RPS8",17.1212080320947,5,0.00427556760785741,0.254632937585561
"PCSK6",17.1073416127549,5,0.00430065606234653,0.398986893412379
"TTF1",17.1043292433433,5,0.00430612532189878,0.369863648969738
"MAP2K6",17.1032302650319,5,0.00430812231928313,0.724134822181573
"STXBP1",17.1032197098444,5,0.00430814150392345,0.270485431189283
"RARS1",17.0989845991426,5,0.00431584579412658,0.329984335635655
"EPN2",17.0966908265418,5,0.00432002412365262,0.495638080849821
"SMARCC1",17.0852714806506,5,0.00434088447016034,0.200356992889121
"ENSG00000280878",17.0837803380982,5,0.00434361567777697,1.16640677965367
"HNRNPK",17.0826482061975,5,0.00434569043544997,0.286662635447523
"PSMB1",17.0777932797637,5,0.0043545986146406,0.208935841940194
"INTU",17.0712609845391,5,0.00436661271658545,0.686360174591908
"IFITM3",17.0616228754807,5,0.00438439815713287,0.26534522739557
"SPAG7",17.0614471983882,5,0.00438472299439396,0.434687459752758
"SRRM1",17.0596215512887,5,0.00438810011545365,0.252445803522717
"VPS36",17.0338462883037,5,0.00443605186204288,0.367430531933514
"ADARB1",17.0291394010087,5,0.00444486356950258,0.260307112179408
"PHTF2",17.0289626153622,5,0.00444519486080897,0.354122666313471
"MNT",17.0241557075324,5,0.0044542121223744,0.947352395834175
"THBS3-AS1",17.0211844074311,5,0.00445979490914616,1.62862527630591
"TEK",17.0089758768205,5,0.00448280540312995,0.563429268689184
"ATP6V1G1",17.0059486904038,5,0.00448852893056217,0.50057522594411
"CDH8",17.0039991588237,5,0.00449221870554817,0.685404718990375
"NAA16",17.0022065395146,5,0.00449561411608579,0.677646912117952
"NDUFA1",16.9833242431241,5,0.00453153182718424,0.21357363975508
"MTMR3",16.9791540963238,5,0.00453950195049857,0.210547022879214
"GABBR2",16.9724459412728,5,0.0045523515406507,1.7593644701658
"ROCK2",16.9717843684982,5,0.00455362071829191,0.239729808090552
"GTDC1",16.96944883079,5,0.00455810403657753,0.31658978229289
"CYP27A1",16.9693851952502,5,0.00455822625223323,0.376333942308312
"ATOX1",16.9651346928058,5,0.00456639683477711,0.707427382773937
"ERMAP",16.9576725615352,5,0.00458077563151782,2.93936449341182
"DAP3",16.9467593161371,5,0.00460188405897954,0.398469893259486
"CROT",16.9365426935947,5,0.00462173116973585,0.563851500486683
"TRIM52",16.9310889574679,5,0.00463235996112743,1.0233452447613
"SESN2",16.9310682562741,5,0.00463240035115364,0.788127374621144
"NCAM2",16.9260519971868,5,0.00464219770404151,0.62132830489451
"TENT5A",16.9052914271365,5,0.00468296123493117,0.866248801466155
"SLC25A5",16.8886604638865,5,0.00471586827399917,0.256484970810097
"LINC02019",16.8767085672748,5,0.00473965638504359,1.56535733127672
"NHLRC2",16.8646530540345,5,0.00476376943068357,0.240960460413065
"COMMD2",16.8426600782113,5,0.00480806807409551,1.0461584806141
"CYP7B1",16.8351553808922,5,0.00482327602424781,0.282514127196972
"STARD4",16.8217455526492,5,0.00485056750899004,0.4864961011488
"PDE7A",16.8202283158124,5,0.00485366484629735,0.257299138195227
"AK5",16.8187723198205,5,0.00485663898037214,0.513346943309214
"CALM1",16.8138306673809,5,0.00486674647072671,0.486539587126619
"NLN",16.8091219132712,5,0.00487639670762707,0.660290044586905
"NDUFAB1",16.8081680454725,5,0.00487835386242508,0.267506640431185
"LINC01551",16.801773323783,5,0.00489149443231018,1.53461963926225
"TMEM135",16.7958872717592,5,0.00490362027483093,0.22954559593796
"GNPAT",16.7799108259069,5,0.00493668145108561,0.385718956603077
"TSPOAP1",16.7581679735322,5,0.00498202529808744,0.827015662058526
"VDAC2",16.748187821875,5,0.0050029744134612,0.461779000671187
"DSEL",16.7373481212444,5,0.00502582521629091,0.590074773342657
"ZNF423",16.7339824188048,5,0.00503294104515295,0.365717685311306
"PREX2",16.7311171991629,5,0.0050390064936533,0.344764636148864
"GNAS",16.7282226645796,5,0.00504514124507327,0.195127264705202
"RNPEP",16.7252278867422,5,0.00505149612852884,0.478699190707991
"COBLL1",16.7037158550661,5,0.00509737462128423,0.370182701322918
"NDUFA5",16.6906400500902,5,0.00512545973838507,0.229196882679774
"ENSG00000287387",16.689200983697,5,0.00512855987518968,0.998731641004161
"IQCE",16.6878724159842,5,0.00513142359284802,1.28752633058807
"RUFY2",16.6874574872288,5,0.00513231828844518,0.245754686516134
"TFPI2",16.6861872071177,5,0.00513505829337879,0.87716818028392
"ACTR1A",16.6476710849511,5,0.00521881921338141,0.653076381935892
"ENSG00000234860",16.6255639970832,5,0.00526749620585565,8.1182776974273
"GNG12",16.6196581521426,5,0.00528057493925638,0.390652950394235
"TCP1",16.5907461516458,5,0.00534506040308347,0.647048660395514
"CLNS1A",16.5826193883313,5,0.00536332430324216,0.381349865640571
"SMIM8",16.5782589406198,5,0.00537314895975949,0.459298548149098
"ZNF593OS",16.5598608956261,5,0.00541479585567928,0.925299046928795
"AANAT",16.5571663694118,5,0.00542092172489872,1.84972184239306
"C1QTNF7-AS1",16.5557707634689,5,0.00542409722200432,0.28478613236115
"CUL5",16.5425449212726,5,0.00545428092665168,0.420050617726437
"NSUN3",16.538585145852,5,0.00546334966482787,1.19966053107339
"EMSY",16.5353513671967,5,0.00547076662488899,0.959910199499621
"ARL6IP1",16.531338221761,5,0.0054799847932433,0.231859213881891
"LINC02649",16.5165136183834,5,0.00551416836773444,0.981943007793754
"MT1X",16.515505488318,5,0.00551650052140196,0.930169033556722
"EIF4E2",16.5148092943055,5,0.00551811162070737,0.322004048317002
"TBCC",16.5022779942742,5,0.00554718957424105,0.432504214029291
"LRRC41",16.4920769031744,5,0.00557097076760249,0.534121865922773
"PRDX4",16.4886680868635,5,0.00557893968368806,0.234110597446087
"SLC35F1",16.4847447158772,5,0.00558812525727759,0.221742323554349
"ALCAM",16.4820630543218,5,0.00559441217060441,0.761353323143015
"ZBED3-AS1",16.4738333889488,5,0.0056137489834519,0.86607224349899
"IMPG1",16.4528125809986,5,0.00566343687779369,1.75684699127266
"FBXO32",16.4509588883784,5,0.00566783906465329,0.864431938153931
"JAM2",16.4426299779807,5,0.00568765995078691,0.875341507930475
"DCUN1D5",16.4351717446587,5,0.00570546618729584,0.476706438746759
"RSRC1",16.4313701324681,5,0.00571456329306685,0.319698508601721
"NOVA1",16.4225658111054,5,0.0057356860337342,0.360270375431886
"MTA1",16.42253020617,5,0.00573577160911376,0.417627715785399
"CNGB3",16.4188847455307,5,0.00574453995629387,1.37237774679716
"HEG1",16.4101923801259,5,0.0057655002934357,1.53801977988319
"ZNF711",16.394209250735,5,0.00580423603786462,0.567844756979557
"CPEB1",16.3882413885716,5,0.00581876436048689,1.30906841759821
"ATP5MF",16.3835054180418,5,0.00583031896434305,0.249779649950247
"MIF4GD",16.373763988711,5,0.00585415604034012,0.715276110161677
"KMT2A",16.3733135943075,5,0.00585526044149842,0.418835244981114
"YPEL3",16.3658380895635,5,0.00587362064140373,0.399247981165793
"SYN2",16.3594856323093,5,0.0058892666921998,1.37794349811909
"RPS6",16.3443871672262,5,0.00592661734399946,0.22494982250139
"MTA3",16.340129818422,5,0.00593719087074296,0.429268709888762
"WBP2",16.3374489275611,5,0.00594385855068247,0.869706589474679
"MAILR",16.3329829030383,5,0.00595498227520741,0.86535215328942
"PDE7B",16.3327241748701,5,0.00595562732248056,0.327185364248465
"ODAD1",16.3296920836686,5,0.00596319184955818,1.52397165719167
"MYO9B",16.3156597221756,5,0.00599832225383889,0.145453346201981
"EFNB2",16.3151224183694,5,0.00599967141181479,0.136800686930419
"DUSP4",16.3092319759398,5,0.00601448159571671,0.711351534217581
"DOCK1",16.3069965380223,5,0.00602011142260683,0.208535716012101
"VSTM2B",16.2838869501084,5,0.00607861353640737,0.948866351080145
"ACSL4",16.2801679803156,5,0.0060880797627717,0.291162235133064
"MRPS36",16.2770318540706,5,0.00609607359248121,0.966107578371362
"RBP4",16.2759990723391,5,0.00609870834051451,0.566974518895048
"RELN",16.2745163917584,5,0.00610249277434993,0.355350986354927
"KC6",16.2678786259003,5,0.0061194632688506,1.33256877992748
"ENSG00000290357",16.246280921273,5,0.0061750001581119,0.739626968958105
"CASP8",16.2403253688881,5,0.00619040062990139,1.29890632251883
"PLEKHA6",16.2320203761266,5,0.00621193903926009,0.938765125273441
"NDRG4",16.2232793239905,5,0.00623468722647169,0.599075033570249
"ARL2",16.2089099528894,5,0.00627225940409759,0.634044517482736
"CYP1B1",16.2070700568329,5,0.00627708616225076,0.681486565850829
"POLR2J3",16.1773740517965,5,0.00635549278155034,0.485311794785188
"FRAS1",16.1720547762343,5,0.00636963774098276,1.42700689733954
"C19orf53",16.1686361937,5,0.00637874458620402,0.582808726168461
"SPOCK1",16.159862595654,5,0.00640217489020045,0.513249666999099
"MAN2A2",16.156369356464,5,0.00641152707217063,0.55323628400929
"CAMK1D",16.1463601444332,5,0.00643839774461019,0.227708895476643
"TERF2IP",16.1454094682576,5,0.00644095562280789,0.445975286361879
"SLC12A2-DT",16.1292875435447,5,0.00648448415422798,0.596830393842577
"FAM162A",16.1239813048896,5,0.00649887336956956,0.588648156128274
"ATAD2",16.1135645673942,5,0.00652721153560099,0.48968519392209
"SUPT5H",16.1071629164267,5,0.00654468656452234,0.292677456521232
"LMCD1-AS1",16.1065732901934,5,0.00654629839845433,0.367951274945287
"ADAMTS10",16.094640459628,5,0.00657900185862259,0.858258618252524
"LINC00463",16.088909357934,5,0.00659476520507962,1.98795616747638
"APPAT",16.0659490295375,5,0.00665828717333217,0.684763460361319
"UBR5",16.0603544648443,5,0.00667385515322338,0.300393063342996
"HNRNPU",16.0597626026647,5,0.00667550419890595,0.123252568149145
"RPS2",16.0572197836154,5,0.00668259351492728,0.223400785244458
"GNB5",16.0210366140982,5,0.00678426938477283,0.609104008113832
"PHF1",16.0089422377941,5,0.00681858975202232,0.41646592264708
"OPCML",16.0014382216959,5,0.006839968934374,0.517940398438356
"RAB30-DT",15.9847824568651,5,0.00688765525407931,0.331223640698849
"RSBN1",15.984553548371,5,0.00688831288101954,0.720806778455682
"BMS1",15.9818027395959,5,0.00689622041211424,0.397399075437029
"GPI",15.9784536623958,5,0.00690585967094159,0.261352524208714
"GNGT1",15.9604578191811,5,0.00695788009196108,0.721125442832986
"NETO2",15.9514050956063,5,0.00698419277028339,0.87327765329237
"ABLIM2",15.9328957934167,5,0.00703829388491184,1.11085761990453
"GLOD4",15.928232334421,5,0.00705198900147308,0.431146746762507
"RASA1",15.9268204156274,5,0.00705614047839198,0.171312667720537
"PTMS",15.9225427757197,5,0.00706873258962537,0.303483405238361
"DNTTIP2",15.9184717231919,5,0.00708073688553046,0.234691802057736
"SUGCT",15.9147922039265,5,0.00709160374314088,0.456231241361961
"GTF2F2",15.9135955319325,5,0.00709514141558365,0.383882104592024
"U2AF1",15.9121630451481,5,0.00709937847701225,0.322899244578418
"GAPVD1",15.9105441763218,5,0.00710416979101569,0.389002914420547
"EPHX2",15.9043119807181,5,0.00712264442457089,1.0831103164023
"PUS7L",15.9006217230585,5,0.00713360581098232,0.951523387816703
"FOXN4",15.8981769368274,5,0.00714087674323005,0.973871427089242
"PIK3R1",15.8960212356806,5,0.00714729390508495,0.301650252856001
"ASXL3",15.8910031030973,5,0.0071622537990913,0.385278331127877
"BMPR2",15.8834133662365,5,0.00718493800823039,0.414746796407834
"DPY19L1",15.8807295243379,5,0.00719297620222747,0.330492357777849
"ADAMTS19",15.8797446529495,5,0.00719592811920222,0.225238446678741
"FBXL4",15.8743524806468,5,0.00721211078349882,0.257332165351425
"RHOBTB2",15.8733220485483,5,0.00721520728370395,0.791951670647376
"ENSG00000287569",15.8732469857384,5,0.00721543290178028,0.702987689487679
"KCNIP4",15.8696384141836,5,0.00722628737586073,0.80538984902762
"POLR2G",15.869333758016,5,0.00722720449965564,0.350518730755682
"GNB1",15.8600733846033,5,0.00725513565434466,0.310851974071164
"KMT2C",15.8572839291762,5,0.00726356978729725,0.190110290037092
"ZZEF1",15.855971489123,5,0.00726754135141716,0.213365779508091
"STC2",15.8530539752428,5,0.00727637758969646,1.02667772203281
"LINC02240",15.8463361295389,5,0.00729676362541465,1.56631697783179
"SATB1-AS1",15.8436016255453,5,0.00730507768639432,1.53798924753419
"JAK1",15.8397599009893,5,0.00731677374923745,0.232252375196145
"GCA",15.8341315393081,5,0.00733394211564931,0.504155031894487
"RPGRIP1",15.8285476809733,5,0.0073510134737711,2.66717532339118
"SYNDIG1",15.8077434213401,5,0.00741495882875554,0.968062220718901
"N4BP2",15.7990314131885,5,0.0074418971548792,0.18956828347164
"PFKL",15.7858551684112,5,0.0074828203432159,0.568346593902123
"YBX1",15.7852143449904,5,0.00748481620662911,0.457675422035181
"CHIT1",15.7841116753556,5,0.00748825171633249,1.7515611889769
"DCAF7",15.7821969968013,5,0.00749422079059192,0.275686349925671
"MIR3659HG",15.7757561865874,5,0.00751433423492798,0.999539348525377
"MFAP2",15.774178590957,5,0.0075192687737885,0.498901115850683
"RAP1GAP2",15.7674734916955,5,0.00754027676130253,1.64331149429229
"PLPPR5",15.7519978056853,5,0.0075889824493891,0.59109249478285
"CELSR1",15.7463025139889,5,0.00760698384005842,0.337492767910919
"RUFY1",15.7453334600004,5,0.00761005091010869,0.377638132246701
"MED13",15.7398300388609,5,0.00762749215133396,0.373504676139637
"POMT2",15.7385650869292,5,0.0076315064843091,1.81907279306278
"LNCRNA-IUR",15.7383213905352,5,0.00763228009247618,0.303389373938265
"PLEKHG1",15.7329490404572,5,0.00764935387893417,0.242552219080502
"ASCL1",15.7292593831921,5,0.00766110144271093,1.19861338625183
"DALRD3",15.7157374743301,5,0.00770430430516345,0.69316682373378
"CITED4",15.7145939168968,5,0.00770796885279357,0.802910704696449
"UBXN4",15.7068881715277,5,0.00773270628225287,0.210336666425324
"ARFGAP3",15.7035540102893,5,0.00774343372226149,0.535124538051709
"RABAC1",15.6999630223622,5,0.0077550036779005,0.318307507392911
"FAM13B",15.6942841892587,5,0.00777333488414023,0.43962820165051
"ENOX2",15.6899461453851,5,0.00778736643005473,0.284406349561489
"ENSG00000286458",15.6875184129376,5,0.00779522976002367,0.272223893797779
"EFTUD2",15.680857795516,5,0.00781684292240903,0.328780391389543
"AMT",15.6445289622143,5,0.00793575693504689,2.33744513216425
"CRMP1",15.6335230964354,5,0.00797212804610026,0.358039450719205
